Symbol,Count,Frequency
мо,1125,0.002827848145811391
чи,639,0.0016062177468208702
ме,1339,0.003365767704214625
яц,50,0.0001256821398138396
ц!,26,6.53547127031966e-05
 Т,286,0.0007189018397351626
То,74,0.00018600956692448262
"ь,",802,0.0020159415226139875
 я,470,0.0011814121142500924
рю,72,0.00018098228133192905
"ю,",262,0.0006585744126245196
аш,385,0.0009677524765665651
ше,766,0.001925450381948023
ем,1354,0.003403472346158777
му,731,0.0018374728840783352
у ,1565,0.00393385097617318
ту,601,0.0015106993205623522
ян,312,0.0007842565524383592
ин,1116,0.0028052253606449004
ыс,168,0.0004222919897745011
су,202,0.000507755844847912
ун,133,0.0003343144919048134
с ,902,0.0022673058022416666
ег,1145,0.002878121001736927
лу,542,0.0013623943955820214
ьш,115,0.0002890689215718311
шо,101,0.000253877922423956
 –,1417,0.003561831842324215
– ,2181,0.005482254938679684
ба,486,0.001221630398990521
тю,12,3.0163713555321508e-05
юш,10,2.5136427962767923e-05
шк,374,0.0009401024058075204
ои,325,0.0008169339087899575
 Э,116,0.0002915825643681079
вн,289,0.000726442768123993
"к,",297,0.0007465519104942073
уч,308,0.000774201981253252
тс,511,0.0012844714688974408
"я,",533,0.0013397716104155302
гд,438,0.001100975544769235
ай,291,0.0007314700537165465
йд,87,0.00021868692327608094
де,1653,0.004155051542245537
ок,886,0.002227087517501238
а:,55,0.00013825035379522359
бс,30,7.540928388830377e-05
уп,280,0.0007038199829575018
пя,108,0.00027147342199789355
ят,545,0.0013699353239708517
те,1754,0.004408929464669494
еб,618,0.0015534312480990577
бя,207,0.000520324058829296
ур,266,0.0006686289838096268
ач,313,0.000786770195234636
ь.,244,0.0006133288422915373
. ,2440,0.0061332884229153735
пу,271,0.0006811971977910107
 у,1431,0.0035970228414720896
уж,489,0.0012291713273793515
сш,22,5.530014151808943e-05
 л,1006,0.002528724653054453
ке,207,0.000520324058829296
йс,110,0.00027650070759044717
тв,505,0.00126938961211978
"т,",418,0.0010507026888436992
-н,98,0.00024633699403512564
иб,154,0.000387100990626626
дь,346,0.0008697204075117701
ый,631,0.001586108604450656
ьч,13,3.26773563515983e-05
иш,194,0.0004876467024776977
"а,",905,0.002274846730630497
см,303,0.0007616337672718681
ры,555,0.0013950717519336197
оп,522,0.0013121215396564856
ад,651,0.0016363814603761917
дн,772,0.0019405322387256836
дв,285,0.0007163881969388858
"е,",789,0.001983264166262389
т;,28,7.038199829575019e-05
; ,710,0.0017846863853565225
со,684,0.001719331672653326
ех,256,0.0006434925558468588
х ,739,0.0018575820264485495
он,1507,0.003788059693989126
н ,951,0.0023904742992592294
пы,76,0.00019103685251703622
ыв,439,0.0011034891875655118
га,354,0.0008898295498819844
ам,1304,0.0032777902063449373
и.,350,0.0008797749786968773
 «,174,0.0004373738465521619
«К,13,3.26773563515983e-05
Ку,65,0.0001633867817579915
ку,1028,0.0025840247945725426
м?,25,6.28410699069198e-05
ош,321,0.0008068793376048504
"л,",226,0.0005680832719585551
жи,497,0.0012492804697495658
л!,38,9.551842625851811e-05
!.,71,0.00017846863853565226
..,94,0.00023628242285001847
.»,6,1.5081856777660754e-05
» ,123,0.00030917806394204547
 Я,120,0.0003016371355532151
Я ,118,0.0002966098499606615
аж,309,0.0007767156240495288
жу,108,0.00027147342199789355
у…,20,5.027285592553585e-05
… ,216,0.0005429468439957871
Да,169,0.00042480563257077787
ь!,146,0.00036699184825641167
 М,135,0.00033934177749736695
Мн,39,9.80320690547949e-05
гч,4,1.005457118510717e-05
съ,8,2.010914237021434e-05
ъе,30,7.540928388830377e-05
ез,435,0.0010934346163804047
Ми,11,2.7650070759044716e-05
ир,203,0.0005102694876441889
рг,34,8.546385507341094e-05
"д,",86,0.00021617328047980413
к ,1626,0.004087183186746064
ен,1657,0.004165106113430645
ня,550,0.0013825035379522357
дс,54,0.00013573671099894677
до,1250,0.0031420534953459905
зе,235,0.0005907060571250462
мс,37,9.300478346224131e-05
оч,666,0.0016740861023203436
"й,",352,0.0008848022642894309
ий,394,0.0009903752617330562
т.,120,0.0003016371355532151
 А,171,0.0004298329181633315
А ,134,0.0003368281347010902
лс,562,0.0014126672515075572
пл,249,0.0006258970562729213
чь,152,0.00038207370503407244
"
У",14,3.519099914787509e-05
У ,18,4.524557033298226e-05
"с,",66,0.00016590042455426828
лю,395,0.0009928889045293329
юб,109,0.00027398706479417036
бе,798,0.0020058869514288803
зн,630,0.0015835949616543792
гн,139,0.00034939634868247414
 (,48,0.00012065485422128603
(в,1,2.5136427962767923e-06
"ы,",315,0.0007917974808271896
ож,580,0.0014579128218405394
ыт,171,0.0004298329181633315
сс,231,0.0005806514859399391
рд,106,0.00026644613640534
ап,390,0.000980320690547949
дт,183,0.000459996631718653
у-,14,3.519099914787509e-05
у),1,2.5136427962767923e-06
"),",13,3.26773563515983e-05
"х,",184,0.0004625102745149298
нч,34,8.546385507341094e-05
аб,322,0.0008093929804011271
ты,616,0.001548403962506504
тд,42,0.00010557299744362528
ых,260,0.000653547127031966
ха,387,0.0009727797621591186
сю,64,0.0001608731389617147
ю ,951,0.0023904742992592294
зи,87,0.00021868692327608094
ш ,25,6.28410699069198e-05
ип,67,0.0001684140673505451
яч,84,0.00021114599488725056
их,554,0.001392558109137343
пч,27,6.786835549947339e-05
мн,497,0.0012492804697495658
гр,315,0.0007917974808271896
"б,",26,6.53547127031966e-05
вл,145,0.00036447820546013486
уш,466,0.0011713575430649852
ув,249,0.0006258970562729213
"р,",54,0.00013573671099894677
е-,62,0.0001558458533691611
нц,102,0.00025639156522023283
це,364,0.0009149659778447524
иц,389,0.0009778070477516722
зж,46,0.00011562756862873245
ек,365,0.0009174796206410291
сн,428,0.0010758391168064672
йк,49,0.00012316849701756282
 а,346,0.0008697204075117701
дч,7,1.7595499573937546e-05
кр,751,0.001887745740003871
пк,95,0.00023879606564629528
шу,142,0.0003569372770713045
м…,23,5.7813784314366224e-05
ы!,57,0.00014327763938777716
 О,262,0.0006585744126245196
Он,70,0.00017595499573937545
ши,845,0.0021240281628538897
ы;,38,9.551842625851811e-05
ьз,45,0.00011311392583245565
зя,110,0.00027650070759044717
м.,219,0.0005504877723846175
 Н,486,0.001221630398990521
На,107,0.0002689597792016168
дл,136,0.00034185542029364376
ля,676,0.0016992225302831115
рт,287,0.0007214154825314394
оз,579,0.0014553991790442627
ук,476,0.001196493971027753
у;,50,0.0001256821398138396
лп,46,0.00011562756862873245
ву,261,0.0006560607698282428
"м,",428,0.0010758391168064672
бн,60,0.00015081856777660754
ям,147,0.0003695054910526885
и;,91,0.0002287414944611881
йм,13,3.26773563515983e-05
я:,43,0.00010808664023990206
мя,150,0.00037704641944151887
ью,102,0.00025639156522023283
ют,198,0.0004977012736628049
жд,194,0.0004876467024776977
гл,477,0.00119900761382403
уб,430,0.0010808664023990208
бк,80,0.0002010914237021434
ып,103,0.0002589052080165096
чо,23,5.7813784314366224e-05
шт,32,8.043656948085736e-05
я.,166,0.00041726470418194754
"
Н",72,0.00018098228133192905
Но,137,0.0003443690630899205
чш,57,0.00014327763938777716
бь,31,7.792292668458056e-05
ую,359,0.0009023977638633684
чк,209,0.0005253513444218496
тя,235,0.0005907060571250462
дк,148,0.00037201913384896524
лт,32,8.043656948085736e-05
ню,72,0.00018098228133192905
ю.,131,0.0003292872063122598
 Б,175,0.00043988748934843864
Бо,92,0.0002312551372574649
й!,84,0.00021114599488725056
Че,83,0.00020863235209097377
т!,97,0.00024382335123884885
От,39,9.80320690547949e-05
тк,209,0.0005253513444218496
ык,106,0.00026644613640534
аю,277,0.0006962790545686715
 К,415,0.0010431617604548687
Ка,249,0.0006258970562729213
иг,190,0.00047759213129259056
ыл,624,0.0015685131048767183
зы,182,0.0004574829889223762
"н,",209,0.0005253513444218496
а.,440,0.0011060028303617887
 З,96,0.00024130970844257207
За,90,0.0002262278516649113
-б,25,6.28410699069198e-05
ею,184,0.0004625102745149298
сы,184,0.0004625102745149298
еп,376,0.0009451296914000739
ыж,3,7.540928388830377e-06
е.,344,0.0008646931219192165
ьт,23,5.7813784314366224e-05
ыч,30,7.540928388830377e-05
й:,14,3.519099914787509e-05
юд,120,0.0003016371355532151
ищ,56,0.00014076399659150037
о.,292,0.0007339836965128233
Бы,20,5.027285592553585e-05
чу,294,0.000739010982105377
жк,67,0.0001684140673505451
яд,286,0.0007189018397351626
нс,74,0.00018600956692448262
сд,79,0.0001985777809058666
 В,476,0.001196493971027753
Во,140,0.0003519099914787509
 ц,206,0.0005178104160330192
рк,179,0.00044994206053354584
кв,73,0.00018349592412820583
 Ф,119,0.00029912349275693827
Фо,20,5.027285592553585e-05
 Г,262,0.0006585744126245196
Гр,98,0.00024633699403512564
ье,175,0.00043988748934843864
а?,72,0.00018098228133192905
Эх,17,4.273192753670547e-05
а!,237,0.0005957333427175997
ии,69,0.00017344135294309867
тп,37,9.300478346224131e-05
Дв,10,2.5136427962767923e-05
кн,210,0.0005278649872181264
иж,120,0.0003016371355532151
х;,13,3.26773563515983e-05
нк,133,0.0003343144919048134
цв,40,0.0001005457118510717
оф,17,4.273192753670547e-05
фе,8,2.010914237021434e-05
ьн,224,0.0005630559863660015
рш,83,0.00020863235209097377
н.,67,0.0001684140673505451
са,763,0.0019179094535591926
г ,217,0.0005454604867920639
кт,126,0.00031671899233087585
гт,16,4.021828474042868e-05
я;,34,8.546385507341094e-05
мы,255,0.000640978913050582
у.,276,0.0006937654117723947
Ни,37,9.300478346224131e-05
кж,8,2.010914237021434e-05
а-,33,8.295021227713414e-05
-л,7,1.7595499573937546e-05
ою,572,0.0014378036794703251
ын,132,0.00033180084910853656
зу,123,0.00030917806394204547
ух,231,0.0005806514859399391
хи,102,0.00025639156522023283
сп,437,0.0010984619019729581
ив,855,0.0021491645908166576
вш,561,0.0014101536087112805
уе,59,0.00014830492498033076
кл,258,0.0006485198414394124
ию,33,8.295021227713414e-05
дц,97,0.00024382335123884885
ца,363,0.0009124523350484756
й…,4,1.005457118510717e-05
Ну,73,0.00018349592412820583
"ч,",62,0.0001558458533691611
йч,20,5.027285592553585e-05
.[,15,3.7704641944151885e-05
[1,11,2.7650070759044716e-05
1],6,1.5081856777660754e-05
] ,39,9.80320690547949e-05
ец,415,0.0010431617604548687
ц ,179,0.00044994206053354584
дя,153,0.0003845873478303492
Ин,9,2.262278516649113e-05
мь,14,3.519099914787509e-05
ч ,80,0.0002010914237021434
сч,44,0.00011060028303617886
зк,45,0.00011311392583245565
у:,26,6.53547127031966e-05
о-,188,0.00047256484570003693
тц,54,0.00013573671099894677
цу,93,0.00023376878005374168
ьщ,7,1.7595499573937546e-05
яз,74,0.00018600956692448262
й.,101,0.000253877922423956
Вс,88,0.00022120056607235773
с.,30,7.540928388830377e-05
 Л,73,0.00018349592412820583
Ло,7,1.7595499573937546e-05
"з,",23,5.7813784314366224e-05
шл,144,0.0003619645626638581
вм,92,0.0002312551372574649
цо,89,0.0002237142088686345
Ла,4,1.005457118510717e-05
-в,15,3.7704641944151885e-05
я?,40,0.0001005457118510717
?»,19,4.7759213129259055e-05
пи,314,0.0007892838380309128
бц,7,1.7595499573937546e-05
ы.,146,0.00036699184825641167
зм,50,0.0001256821398138396
хн,77,0.000193550495313313
ял,285,0.0007163881969388858
хв,143,0.0003594509198675813
лб,27,6.786835549947339e-05
«П,16,4.021828474042868e-05
яс,218,0.0005479741295883407
б ,136,0.00034185542029364376
я!,127,0.0003192326351271526
!»,114,0.0002865552787755543
Та,72,0.00018098228133192905
бч,13,3.26773563515983e-05
йл,4,1.005457118510717e-05
зч,10,2.5136427962767923e-05
Не,228,0.0005731105575511086
вп,54,0.00013573671099894677
рм,69,0.00017344135294309867
аф,18,4.524557033298226e-05
фт,16,4.021828474042868e-05
 щ,62,0.0001558458533691611
лк,133,0.0003343144919048134
ге,96,0.00024130970844257207
рц,18,4.524557033298226e-05
ци,20,5.027285592553585e-05
зо,196,0.0004926739880702513
би,198,0.0004977012736628049
сё,6,1.5081856777660754e-05
ё ,3,7.540928388830377e-06
а;,102,0.00025639156522023283
жн,229,0.0005756242003473854
рч,42,0.00010557299744362528
«Н,33,8.295021227713414e-05
р ,105,0.0002639324936090632
и»,5,1.2568213981383962e-05
»…,1,2.5136427962767923e-06
«Б,13,3.26773563515983e-05
"»,",9,2.262278516649113e-05
"в,",103,0.0002589052080165096
К ,9,2.262278516649113e-05
оя,234,0.0005881924143287694
"ш,",12,3.0163713555321508e-05
яй,32,8.043656948085736e-05
к;,21,5.278649872181264e-05
(н,2,5.027285592553585e-06
м),3,7.540928388830377e-06
) ,5,1.2568213981383962e-05
шн,209,0.0005253513444218496
ща,115,0.0002890689215718311
Пу,26,6.53547127031966e-05
"г,",29,7.289564109202697e-05
ущ,29,7.289564109202697e-05
щу,33,8.295021227713414e-05
Ме,24,6.0327427110643016e-05
еж,317,0.0007968247664197431
ж ,116,0.0002915825643681079
Ли,6,1.5081856777660754e-05
жа,402,0.0010104844041032705
уй,36,9.049114066596452e-05
к.,79,0.0001985777809058666
"
Д",46,0.00011562756862873245
е:,45,0.00011311392583245565
вд,105,0.0002639324936090632
о:,50,0.0001256821398138396
Пе,89,0.0002237142088686345
рб,23,5.7813784314366224e-05
ыщ,13,3.26773563515983e-05
«А,13,3.26773563515983e-05
о?,52,0.0001307094254063932
м!,54,0.00013573671099894677
"ж,",52,0.0001307094254063932
 ф,30,7.540928388830377e-05
фи,16,4.021828474042868e-05
нт,57,0.00014327763938777716
я-,13,3.26773563515983e-05
рх,79,0.0001985777809058666
вр,179,0.00044994206053354584
пн,38,9.551842625851811e-05
"
З",31,7.792292668458056e-05
х.,89,0.0002237142088686345
вь,61,0.00015333221057288433
оо,28,7.038199829575019e-05
хр,74,0.00018600956692448262
ьг,10,2.5136427962767923e-05
и:,32,8.043656948085736e-05
р!,5,1.2568213981383962e-05
Пи,23,5.7813784314366224e-05
яг,36,9.049114066596452e-05
зю,2,5.027285592553585e-06
юм,21,5.278649872181264e-05
и?,55,0.00013825035379522359
Ил,2,5.027285592553585e-06
в!,6,1.5081856777660754e-05
Ст,107,0.0002689597792016168
бъ,19,4.7759213129259055e-05
ъя,25,6.28410699069198e-05
лн,84,0.00021114599488725056
ео,29,7.289564109202697e-05
а…,31,7.792292668458056e-05
Од,47,0.00011814121142500923
зб,44,0.00011060028303617886
?.,23,5.7813784314366224e-05
йт,81,0.00020360506649842017
й;,23,5.7813784314366224e-05
"
Б",26,6.53547127031966e-05
Ба,36,9.049114066596452e-05
нд,68,0.00017092771014682188
у́,26,6.53547127031966e-05
́р,8,2.010914237021434e-05
о́,21,5.278649872181264e-05
́г,2,5.027285592553585e-06
я́,5,1.2568213981383962e-05
́ч,3,7.540928388830377e-06
́н,19,4.7759213129259055e-05
Бу,26,6.53547127031966e-05
́б,7,1.7595499573937546e-05
́к,10,2.5136427962767923e-05
е́,15,3.7704641944151885e-05
́ц,6,1.5081856777660754e-05
"ц,",100,0.0002513642796276792
хл,115,0.0002890689215718311
б.,16,4.021828474042868e-05
Ви,44,0.00011060028303617886
и́,27,6.786835549947339e-05
"
Г",32,8.043656948085736e-05
Га,52,0.0001307094254063932
́ш,7,1.7595499573937546e-05
лё,1,2.5136427962767923e-06
ёц,1,2.5136427962767923e-06
цк,69,0.00017344135294309867
Го,84,0.00021114599488725056
а́,30,7.540928388830377e-05
рл,39,9.80320690547949e-05
",?",1,2.5136427962767923e-06
"?
",107,0.0002689597792016168
́в,3,7.540928388830377e-06
вч,41,0.00010305935464734848
́т,12,3.0163713555321508e-05
"́,",4,1.005457118510717e-05
Др,8,2.010914237021434e-05
До,45,0.00011311392583245565
Ду,22,5.530014151808943e-05
́л,10,2.5136427962767923e-05
ш.,10,2.5136427962767923e-05
Зн,17,4.273192753670547e-05
́х,10,2.5136427962767923e-05
ющ,48,0.00012065485422128603
ея,92,0.0002312551372574649
"
Ж",5,1.2568213981383962e-05
Жи,17,4.273192753670547e-05
Жу,1,2.5136427962767923e-06
"
К",69,0.00017344135294309867
Кл,3,7.540928388830377e-06
́п,6,1.5081856777660754e-05
ощ,55,0.00013825035379522359
Кн,4,1.005457118510717e-05
Ко,90,0.0002262278516649113
бз,3,7.540928388830377e-06
уз,255,0.000640978913050582
мб,9,2.262278516649113e-05
р.,46,0.00011562756862873245
́й,7,1.7595499573937546e-05
"
Л",12,3.0163713555321508e-05
Лы,2,5.027285592553585e-06
Лю,11,2.7650070759044716e-05
ю́,2,5.027285592553585e-06
"
М",26,6.53547127031966e-05
Ма,28,7.038199829575019e-05
́с,6,1.5081856777660754e-05
вя,113,0.00028404163597927756
Мо,44,0.00011060028303617886
яя,44,0.00011060028303617886
нщ,20,5.027285592553585e-05
"
О",31,7.792292668458056e-05
Ос,21,5.278649872181264e-05
́д,2,5.027285592553585e-06
Оч,12,3.0163713555321508e-05
пц,40,0.0001005457118510717
мп,10,2.5136427962767923e-05
д.,24,6.0327427110643016e-05
Пл,10,2.5136427962767923e-05
хт,16,4.021828474042868e-05
вк,116,0.0002915825643681079
г.,14,3.519099914787509e-05
"
Р",6,1.5081856777660754e-05
Св,24,6.0327427110643016e-05
Си,15,3.7704641944151885e-05
тё,1,2.5136427962767923e-06
ён,1,2.5136427962767923e-06
в.,40,0.0001005457118510717
См,24,6.0327427110643016e-05
Со,77,0.000193550495313313
яш,8,2.010914237021434e-05
фл,6,1.5081856777660754e-05
"
Т",79,0.0001985777809058666
Тр,8,2.010914237021434e-05
йн,88,0.00022120056607235773
"
Х",13,3.26773563515983e-05
Хл,9,2.262278516649113e-05
Ху,5,1.2568213981383962e-05
"
Ц",3,7.540928388830377e-06
Ци,2,5.027285592553585e-06
Чу,96,0.00024130970844257207
Кр,23,5.7813784314366224e-05
ыб,67,0.0001684140673505451
"
Ш",5,1.2568213981383962e-05
Ши,5,1.2568213981383962e-05
ьб,33,8.295021227713414e-05
"
Ю",1,2.5136427962767923e-06
Юш,1,2.5136427962767923e-06
оу,20,5.027285592553585e-05
"
Я",5,1.2568213981383962e-05
Ят,1,2.5136427962767923e-06
яр,60,0.00015081856777660754
"а
",16,4.021828474042868e-05
"
I",21,5.278649872181264e-05
"I
",26,6.53547127031966e-05
"
M",1,2.5136427962767923e-06
Me,1,2.5136427962767923e-06
eн,1,2.5136427962767923e-06
нi,8,2.010914237021434e-05
i ,15,3.7704641944151885e-05
тi,7,1.7595499573937546e-05
Ой,3,7.540928388830377e-06
 i,4,1.005457118510717e-05
iз,2,5.027285592553585e-06
",
",29,7.289564109202697e-05
ац,78,0.0001960641381095898
ць,27,6.786835549947339e-05
цю,25,6.28410699069198e-05
юю,7,1.7595499573937546e-05
дi,3,7.540928388830377e-06
iв,6,1.5081856777660754e-05
яю,18,4.524557033298226e-05
![,9,2.262278516649113e-05
[2,11,2.7650070759044716e-05
2],6,1.5081856777660754e-05
"]
",19,4.7759213129259055e-05
"
И",39,9.80320690547949e-05
Из,23,5.7813784314366224e-05
"ы
",2,5.027285592553585e-06
лд,53,0.00013322306820267
еи,35,8.797749786968773e-05
еа,2,5.027285592553585e-06
мл,158,0.0003971555618117332
сж,4,1.005457118510717e-05
ях,69,0.00017344135294309867
В ,90,0.0002262278516649113
о;,69,0.00017344135294309867
вв,35,8.797749786968773e-05
зр,37,9.300478346224131e-05
Ле,51,0.00012819578261011642
мр,19,4.7759213129259055e-05
эф,1,2.5136427962767923e-06
яе,29,7.289564109202697e-05
Се,22,5.530014151808943e-05
яж,55,0.00013825035379522359
яб,11,2.7650070759044716e-05
ш;,2,5.027285592553585e-06
х…,7,1.7595499573937546e-05
о!,145,0.00036447820546013486
"!
",213,0.0005354059156069568
вг,7,1.7595499573937546e-05
т…,18,4.524557033298226e-05
рс,61,0.00015333221057288433
С ,30,7.540928388830377e-05
юч,28,7.038199829575019e-05
ю;,30,7.540928388830377e-05
тл,68,0.00017092771014682188
вз,132,0.00033180084910853656
зг,98,0.00024633699403512564
оц,27,6.786835549947339e-05
яи,10,2.5136427962767923e-05
бт,5,1.2568213981383962e-05
еу,14,3.519099914787509e-05
км,1,2.5136427962767923e-06
хе,32,8.043656948085736e-05
яв,121,0.00030415077834949184
Ря,3,7.540928388830377e-06
ь;,53,0.00013322306820267
е;,70,0.00017595499573937545
о…,25,6.28410699069198e-05
дм,16,4.021828474042868e-05
е!,135,0.00033934177749736695
ьм,136,0.00034185542029364376
зл,88,0.00022120056607235773
ыу,7,1.7595499573937546e-05
рж,71,0.00017846863853565226
жж,10,2.5136427962767923e-05
лг,71,0.00017846863853565226
хм,15,3.7704641944151885e-05
ю-,11,2.7650070759044716e-05
тч,50,0.0001256821398138396
Гл,28,7.038199829575019e-05
Пс,1,2.5136427962767923e-06
ёл,1,2.5136427962767923e-06
л;,13,3.26773563515983e-05
